trip_id,orig_lat,orig_lon,dest_lat,dest_lon,route,distance,num_trips
103315.0,-23.72821804084825,-46.68953216327622,-23.7204902154484,-46.67108208357883,"[[-46.689396, -23.728259, 804.93], [-46.689301, -23.727997, 807.03], [-46.689198, -23.728182, 807.03], [-46.688951, -23.728724, 806.89], [-46.688823, -23.729052, 806.78], [-46.688622, -23.729786, 809.12], [-46.688558, -23.7299, 809.33], [-46.68644, -23.728775, 805.06], [-46.686256, -23.728704, 804.51], [-46.685981, -23.728558, 804.11], [-46.685893, -23.72847, 804.12], [-46.685808, -23.727846, 800.92], [-46.6856, -23.72796, 802.09], [-46.684251, -23.728959, 806.49], [-46.682741, -23.728839, 804.15], [-46.682697, -23.728614, 800.92], [-46.682697, -23.728407, 798.56], [-46.682719, -23.728265, 797.06], [-46.682838, -23.727946, 793.21], [-46.682971, -23.727703, 792.03], [-46.683046, -23.72752, 789.96], [-46.683057, -23.727445, 789.79], [-46.683, -23.727172, 788.06], [-46.682943, -23.726755, 788.73], [-46.682576, -23.7268, 786.43], [-46.682444, -23.726534, 786.47], [-46.682338, -23.726389, 786.29], [-46.682195, -23.726249, 785.18], [-46.681716, -23.725975, 785.07], [-46.681478, -23.725888, 786.64], [-46.681258, -23.725834, 788.81], [-46.681108, -23.725828, 789.05], [-46.680456, -23.725893, 790.36], [-46.679429, -23.725875, 789.2], [-46.679172, -23.725857, 787.83], [-46.678811, -23.725856, 786.54], [-46.678443, -23.725804, 786.49], [-46.678289, -23.72575, 786.43], [-46.678178, -23.725678, 786.39], [-46.678097, -23.725616, 786.36], [-46.677997, -23.725505, 785.47], [-46.677875, -23.725264, 784.65], [-46.677831, -23.725077, 783.84], [-46.677837, -23.724874, 783.35], [-46.67786, -23.7248, 783.63], [-46.677864, -23.724684, 783.62], [-46.677825, -23.724386, 783.64], [-46.677608, -23.723643, 783.97], [-46.6775, -23.723133, 785.32], [-46.677441, -23.722943, 786.0], [-46.677103, -23.722274, 786.99], [-46.676977, -23.72212, 787.67], [-46.676824, -23.722043, 788.08], [-46.676749, -23.722027, 788.27], [-46.676495, -23.722026, 791.15], [-46.67691, -23.721921, 790.16], [-46.676718, -23.721683, 788.52], [-46.676679, -23.721562, 788.38], [-46.676662, -23.721449, 788.31], [-46.676752, -23.721018, 783.63], [-46.676736, -23.721003, 783.51], [-46.67659, -23.720977, 783.57], [-46.676162, -23.720956, 784.48], [-46.675955, -23.720918, 779.82], [-46.675605, -23.720779, 779.19], [-46.675501, -23.720724, 775.25], [-46.675191, -23.720353, 769.8], [-46.675106, -23.720165, 767.35], [-46.67493, -23.719935, 766.98], [-46.674788, -23.719802, 764.37], [-46.674293, -23.719492, 762.32], [-46.672361, -23.71993, 767.88], [-46.672141, -23.720039, 768.35], [-46.671434, -23.720589, 768.43], [-46.671293, -23.720646, 764.33], [-46.671284, -23.720503, 762.84]]",3.0798389999999998,628.998229
103316.0,-23.7204902154484,-46.67108208357883,-23.72821804084825,-46.68953216327622,"[[-46.671284, -23.720503, 762.84], [-46.671293, -23.720646, 764.33], [-46.671434, -23.720589, 768.43], [-46.672141, -23.720039, 768.35], [-46.672361, -23.71993, 767.88], [-46.674293, -23.719492, 762.32], [-46.674788, -23.719802, 764.37], [-46.67493, -23.719935, 766.98], [-46.675106, -23.720165, 767.35], [-46.675191, -23.720353, 769.8], [-46.675501, -23.720724, 775.25], [-46.675605, -23.720779, 779.19], [-46.675955, -23.720918, 779.82], [-46.676162, -23.720956, 784.48], [-46.676739, -23.720975, 783.18], [-46.676773, -23.720965, 782.99], [-46.676794, -23.720986, 783.18], [-46.676784, -23.721013, 783.52], [-46.676886, -23.721191, 785.55], [-46.677408, -23.722464, 786.03], [-46.677433, -23.722622, 784.97], [-46.677736, -23.723326, 783.08], [-46.677791, -23.723434, 781.02], [-46.677971, -23.723636, 781.15], [-46.678112, -23.72372, 781.02], [-46.678274, -23.723785, 780.74], [-46.678508, -23.723829, 777.1], [-46.678704, -23.723826, 776.98], [-46.678811, -23.72381, 777.01], [-46.679039, -23.723706, 777.12], [-46.679217, -23.723562, 776.91], [-46.679586, -23.723382, 777.41], [-46.679746, -23.723342, 777.44], [-46.679944, -23.723314, 778.89], [-46.680356, -23.723294, 780.54], [-46.68056, -23.723308, 778.24], [-46.6808, -23.723383, 775.97], [-46.680983, -23.723418, 773.89], [-46.681468, -23.72346, 771.42], [-46.681668, -23.723492, 769.46], [-46.682194, -23.723632, 769.72], [-46.682282, -23.723681, 769.84], [-46.682398, -23.723777, 771.94], [-46.682506, -23.723837, 773.09], [-46.682579, -23.723846, 773.71], [-46.682702, -23.723813, 774.14], [-46.682779, -23.723764, 774.01], [-46.682821, -23.723719, 773.72], [-46.685667, -23.725402, 795.98], [-46.685252, -23.725705, 800.71], [-46.685198, -23.725792, 800.57], [-46.6852, -23.725912, 800.33], [-46.68528, -23.726099, 800.15], [-46.685508, -23.726547, 800.11], [-46.685634, -23.726667, 798.59], [-46.6857, -23.726676, 797.73], [-46.685723, -23.726693, 797.45], [-46.68574, -23.726767, 797.31], [-46.685677, -23.726978, 798.39], [-46.685808, -23.727846, 800.92], [-46.68587, -23.728363, 803.66], [-46.685893, -23.72847, 804.12], [-46.685935, -23.72852, 804.12], [-46.685981, -23.728558, 804.11], [-46.686256, -23.728704, 804.51], [-46.68644, -23.728775, 805.06], [-46.688558, -23.7299, 809.33], [-46.688622, -23.729786, 809.12], [-46.688823, -23.729052, 806.78], [-46.688951, -23.728724, 806.89], [-46.689198, -23.728182, 807.03], [-46.689301, -23.727997, 807.03], [-46.689396, -23.728259, 804.93]]",2.83711,628.998229
103317.0,-23.72821804084825,-46.68953216327622,-23.7204902154484,-46.67108208357883,"[[-46.689396, -23.728259, 804.93], [-46.689301, -23.727997, 807.03], [-46.689198, -23.728182, 807.03], [-46.688951, -23.728724, 806.89], [-46.688823, -23.729052, 806.78], [-46.688622, -23.729786, 809.12], [-46.688558, -23.7299, 809.33], [-46.68644, -23.728775, 805.06], [-46.686256, -23.728704, 804.51], [-46.685981, -23.728558, 804.11], [-46.685893, -23.72847, 804.12], [-46.685808, -23.727846, 800.92], [-46.6856, -23.72796, 802.09], [-46.684251, -23.728959, 806.49], [-46.682741, -23.728839, 804.15], [-46.682697, -23.728614, 800.92], [-46.682697, -23.728407, 798.56], [-46.682719, -23.728265, 797.06], [-46.682838, -23.727946, 793.21], [-46.682971, -23.727703, 792.03], [-46.683046, -23.72752, 789.96], [-46.683057, -23.727445, 789.79], [-46.683, -23.727172, 788.06], [-46.682943, -23.726755, 788.73], [-46.682576, -23.7268, 786.43], [-46.682444, -23.726534, 786.47], [-46.682338, -23.726389, 786.29], [-46.682195, -23.726249, 785.18], [-46.681716, -23.725975, 785.07], [-46.681478, -23.725888, 786.64], [-46.681258, -23.725834, 788.81], [-46.681108, -23.725828, 789.05], [-46.680456, -23.725893, 790.36], [-46.679429, -23.725875, 789.2], [-46.679172, -23.725857, 787.83], [-46.678811, -23.725856, 786.54], [-46.678443, -23.725804, 786.49], [-46.678289, -23.72575, 786.43], [-46.678178, -23.725678, 786.39], [-46.678097, -23.725616, 786.36], [-46.677997, -23.725505, 785.47], [-46.677875, -23.725264, 784.65], [-46.677831, -23.725077, 783.84], [-46.677837, -23.724874, 783.35], [-46.67786, -23.7248, 783.63], [-46.677864, -23.724684, 783.62], [-46.677825, -23.724386, 783.64], [-46.677608, -23.723643, 783.97], [-46.6775, -23.723133, 785.32], [-46.677441, -23.722943, 786.0], [-46.677103, -23.722274, 786.99], [-46.676977, -23.72212, 787.67], [-46.676824, -23.722043, 788.08], [-46.676749, -23.722027, 788.27], [-46.676495, -23.722026, 791.15], [-46.67691, -23.721921, 790.16], [-46.676718, -23.721683, 788.52], [-46.676679, -23.721562, 788.38], [-46.676662, -23.721449, 788.31], [-46.676752, -23.721018, 783.63], [-46.676736, -23.721003, 783.51], [-46.67659, -23.720977, 783.57], [-46.676162, -23.720956, 784.48], [-46.675955, -23.720918, 779.82], [-46.675605, -23.720779, 779.19], [-46.675501, -23.720724, 775.25], [-46.675191, -23.720353, 769.8], [-46.675106, -23.720165, 767.35], [-46.67493, -23.719935, 766.98], [-46.674788, -23.719802, 764.37], [-46.674293, -23.719492, 762.32], [-46.672361, -23.71993, 767.88], [-46.672141, -23.720039, 768.35], [-46.671434, -23.720589, 768.43], [-46.671293, -23.720646, 764.33], [-46.671284, -23.720503, 762.84]]",3.0798389999999998,628.998229
103322.0,-23.7204902154484,-46.67108208357883,-23.72821804084825,-46.68953216327622,"[[-46.671284, -23.720503, 762.84], [-46.671293, -23.720646, 764.33], [-46.671434, -23.720589, 768.43], [-46.672141, -23.720039, 768.35], [-46.672361, -23.71993, 767.88], [-46.674293, -23.719492, 762.32], [-46.674788, -23.719802, 764.37], [-46.67493, -23.719935, 766.98], [-46.675106, -23.720165, 767.35], [-46.675191, -23.720353, 769.8], [-46.675501, -23.720724, 775.25], [-46.675605, -23.720779, 779.19], [-46.675955, -23.720918, 779.82], [-46.676162, -23.720956, 784.48], [-46.676739, -23.720975, 783.18], [-46.676773, -23.720965, 782.99], [-46.676794, -23.720986, 783.18], [-46.676784, -23.721013, 783.52], [-46.676886, -23.721191, 785.55], [-46.677408, -23.722464, 786.03], [-46.677433, -23.722622, 784.97], [-46.677736, -23.723326, 783.08], [-46.677791, -23.723434, 781.02], [-46.677971, -23.723636, 781.15], [-46.678112, -23.72372, 781.02], [-46.678274, -23.723785, 780.74], [-46.678508, -23.723829, 777.1], [-46.678704, -23.723826, 776.98], [-46.678811, -23.72381, 777.01], [-46.679039, -23.723706, 777.12], [-46.679217, -23.723562, 776.91], [-46.679586, -23.723382, 777.41], [-46.679746, -23.723342, 777.44], [-46.679944, -23.723314, 778.89], [-46.680356, -23.723294, 780.54], [-46.68056, -23.723308, 778.24], [-46.6808, -23.723383, 775.97], [-46.680983, -23.723418, 773.89], [-46.681468, -23.72346, 771.42], [-46.681668, -23.723492, 769.46], [-46.682194, -23.723632, 769.72], [-46.682282, -23.723681, 769.84], [-46.682398, -23.723777, 771.94], [-46.682506, -23.723837, 773.09], [-46.682579, -23.723846, 773.71], [-46.682702, -23.723813, 774.14], [-46.682779, -23.723764, 774.01], [-46.682821, -23.723719, 773.72], [-46.685667, -23.725402, 795.98], [-46.685252, -23.725705, 800.71], [-46.685198, -23.725792, 800.57], [-46.6852, -23.725912, 800.33], [-46.68528, -23.726099, 800.15], [-46.685508, -23.726547, 800.11], [-46.685634, -23.726667, 798.59], [-46.6857, -23.726676, 797.73], [-46.685723, -23.726693, 797.45], [-46.68574, -23.726767, 797.31], [-46.685677, -23.726978, 798.39], [-46.685808, -23.727846, 800.92], [-46.68587, -23.728363, 803.66], [-46.685893, -23.72847, 804.12], [-46.685935, -23.72852, 804.12], [-46.685981, -23.728558, 804.11], [-46.686256, -23.728704, 804.51], [-46.68644, -23.728775, 805.06], [-46.688558, -23.7299, 809.33], [-46.688622, -23.729786, 809.12], [-46.688823, -23.729052, 806.78], [-46.688951, -23.728724, 806.89], [-46.689198, -23.728182, 807.03], [-46.689301, -23.727997, 807.03], [-46.689396, -23.728259, 804.93]]",2.83711,628.998229
103323.0,-23.72821804084825,-46.68953216327622,-23.7204902154484,-46.67108208357883,"[[-46.689396, -23.728259, 804.93], [-46.689301, -23.727997, 807.03], [-46.689198, -23.728182, 807.03], [-46.688951, -23.728724, 806.89], [-46.688823, -23.729052, 806.78], [-46.688622, -23.729786, 809.12], [-46.688558, -23.7299, 809.33], [-46.68644, -23.728775, 805.06], [-46.686256, -23.728704, 804.51], [-46.685981, -23.728558, 804.11], [-46.685893, -23.72847, 804.12], [-46.685808, -23.727846, 800.92], [-46.6856, -23.72796, 802.09], [-46.684251, -23.728959, 806.49], [-46.682741, -23.728839, 804.15], [-46.682697, -23.728614, 800.92], [-46.682697, -23.728407, 798.56], [-46.682719, -23.728265, 797.06], [-46.682838, -23.727946, 793.21], [-46.682971, -23.727703, 792.03], [-46.683046, -23.72752, 789.96], [-46.683057, -23.727445, 789.79], [-46.683, -23.727172, 788.06], [-46.682943, -23.726755, 788.73], [-46.682576, -23.7268, 786.43], [-46.682444, -23.726534, 786.47], [-46.682338, -23.726389, 786.29], [-46.682195, -23.726249, 785.18], [-46.681716, -23.725975, 785.07], [-46.681478, -23.725888, 786.64], [-46.681258, -23.725834, 788.81], [-46.681108, -23.725828, 789.05], [-46.680456, -23.725893, 790.36], [-46.679429, -23.725875, 789.2], [-46.679172, -23.725857, 787.83], [-46.678811, -23.725856, 786.54], [-46.678443, -23.725804, 786.49], [-46.678289, -23.72575, 786.43], [-46.678178, -23.725678, 786.39], [-46.678097, -23.725616, 786.36], [-46.677997, -23.725505, 785.47], [-46.677875, -23.725264, 784.65], [-46.677831, -23.725077, 783.84], [-46.677837, -23.724874, 783.35], [-46.67786, -23.7248, 783.63], [-46.677864, -23.724684, 783.62], [-46.677825, -23.724386, 783.64], [-46.677608, -23.723643, 783.97], [-46.6775, -23.723133, 785.32], [-46.677441, -23.722943, 786.0], [-46.677103, -23.722274, 786.99], [-46.676977, -23.72212, 787.67], [-46.676824, -23.722043, 788.08], [-46.676749, -23.722027, 788.27], [-46.676495, -23.722026, 791.15], [-46.67691, -23.721921, 790.16], [-46.676718, -23.721683, 788.52], [-46.676679, -23.721562, 788.38], [-46.676662, -23.721449, 788.31], [-46.676752, -23.721018, 783.63], [-46.676736, -23.721003, 783.51], [-46.67659, -23.720977, 783.57], [-46.676162, -23.720956, 784.48], [-46.675955, -23.720918, 779.82], [-46.675605, -23.720779, 779.19], [-46.675501, -23.720724, 775.25], [-46.675191, -23.720353, 769.8], [-46.675106, -23.720165, 767.35], [-46.67493, -23.719935, 766.98], [-46.674788, -23.719802, 764.37], [-46.674293, -23.719492, 762.32], [-46.672361, -23.71993, 767.88], [-46.672141, -23.720039, 768.35], [-46.671434, -23.720589, 768.43], [-46.671293, -23.720646, 764.33], [-46.671284, -23.720503, 762.84]]",3.0798389999999998,628.998229
103324.0,-23.7204902154484,-46.67108208357883,-23.72821804084825,-46.68953216327622,"[[-46.671284, -23.720503, 762.84], [-46.671293, -23.720646, 764.33], [-46.671434, -23.720589, 768.43], [-46.672141, -23.720039, 768.35], [-46.672361, -23.71993, 767.88], [-46.674293, -23.719492, 762.32], [-46.674788, -23.719802, 764.37], [-46.67493, -23.719935, 766.98], [-46.675106, -23.720165, 767.35], [-46.675191, -23.720353, 769.8], [-46.675501, -23.720724, 775.25], [-46.675605, -23.720779, 779.19], [-46.675955, -23.720918, 779.82], [-46.676162, -23.720956, 784.48], [-46.676739, -23.720975, 783.18], [-46.676773, -23.720965, 782.99], [-46.676794, -23.720986, 783.18], [-46.676784, -23.721013, 783.52], [-46.676886, -23.721191, 785.55], [-46.677408, -23.722464, 786.03], [-46.677433, -23.722622, 784.97], [-46.677736, -23.723326, 783.08], [-46.677791, -23.723434, 781.02], [-46.677971, -23.723636, 781.15], [-46.678112, -23.72372, 781.02], [-46.678274, -23.723785, 780.74], [-46.678508, -23.723829, 777.1], [-46.678704, -23.723826, 776.98], [-46.678811, -23.72381, 777.01], [-46.679039, -23.723706, 777.12], [-46.679217, -23.723562, 776.91], [-46.679586, -23.723382, 777.41], [-46.679746, -23.723342, 777.44], [-46.679944, -23.723314, 778.89], [-46.680356, -23.723294, 780.54], [-46.68056, -23.723308, 778.24], [-46.6808, -23.723383, 775.97], [-46.680983, -23.723418, 773.89], [-46.681468, -23.72346, 771.42], [-46.681668, -23.723492, 769.46], [-46.682194, -23.723632, 769.72], [-46.682282, -23.723681, 769.84], [-46.682398, -23.723777, 771.94], [-46.682506, -23.723837, 773.09], [-46.682579, -23.723846, 773.71], [-46.682702, -23.723813, 774.14], [-46.682779, -23.723764, 774.01], [-46.682821, -23.723719, 773.72], [-46.685667, -23.725402, 795.98], [-46.685252, -23.725705, 800.71], [-46.685198, -23.725792, 800.57], [-46.6852, -23.725912, 800.33], [-46.68528, -23.726099, 800.15], [-46.685508, -23.726547, 800.11], [-46.685634, -23.726667, 798.59], [-46.6857, -23.726676, 797.73], [-46.685723, -23.726693, 797.45], [-46.68574, -23.726767, 797.31], [-46.685677, -23.726978, 798.39], [-46.685808, -23.727846, 800.92], [-46.68587, -23.728363, 803.66], [-46.685893, -23.72847, 804.12], [-46.685935, -23.72852, 804.12], [-46.685981, -23.728558, 804.11], [-46.686256, -23.728704, 804.51], [-46.68644, -23.728775, 805.06], [-46.688558, -23.7299, 809.33], [-46.688622, -23.729786, 809.12], [-46.688823, -23.729052, 806.78], [-46.688951, -23.728724, 806.89], [-46.689198, -23.728182, 807.03], [-46.689301, -23.727997, 807.03], [-46.689396, -23.728259, 804.93]]",2.83711,628.998229
103325.0,-23.72821804084825,-46.68953216327622,-23.7204902154484,-46.67108208357883,"[[-46.689396, -23.728259, 804.93], [-46.689301, -23.727997, 807.03], [-46.689198, -23.728182, 807.03], [-46.688951, -23.728724, 806.89], [-46.688823, -23.729052, 806.78], [-46.688622, -23.729786, 809.12], [-46.688558, -23.7299, 809.33], [-46.68644, -23.728775, 805.06], [-46.686256, -23.728704, 804.51], [-46.685981, -23.728558, 804.11], [-46.685893, -23.72847, 804.12], [-46.685808, -23.727846, 800.92], [-46.6856, -23.72796, 802.09], [-46.684251, -23.728959, 806.49], [-46.682741, -23.728839, 804.15], [-46.682697, -23.728614, 800.92], [-46.682697, -23.728407, 798.56], [-46.682719, -23.728265, 797.06], [-46.682838, -23.727946, 793.21], [-46.682971, -23.727703, 792.03], [-46.683046, -23.72752, 789.96], [-46.683057, -23.727445, 789.79], [-46.683, -23.727172, 788.06], [-46.682943, -23.726755, 788.73], [-46.682576, -23.7268, 786.43], [-46.682444, -23.726534, 786.47], [-46.682338, -23.726389, 786.29], [-46.682195, -23.726249, 785.18], [-46.681716, -23.725975, 785.07], [-46.681478, -23.725888, 786.64], [-46.681258, -23.725834, 788.81], [-46.681108, -23.725828, 789.05], [-46.680456, -23.725893, 790.36], [-46.679429, -23.725875, 789.2], [-46.679172, -23.725857, 787.83], [-46.678811, -23.725856, 786.54], [-46.678443, -23.725804, 786.49], [-46.678289, -23.72575, 786.43], [-46.678178, -23.725678, 786.39], [-46.678097, -23.725616, 786.36], [-46.677997, -23.725505, 785.47], [-46.677875, -23.725264, 784.65], [-46.677831, -23.725077, 783.84], [-46.677837, -23.724874, 783.35], [-46.67786, -23.7248, 783.63], [-46.677864, -23.724684, 783.62], [-46.677825, -23.724386, 783.64], [-46.677608, -23.723643, 783.97], [-46.6775, -23.723133, 785.32], [-46.677441, -23.722943, 786.0], [-46.677103, -23.722274, 786.99], [-46.676977, -23.72212, 787.67], [-46.676824, -23.722043, 788.08], [-46.676749, -23.722027, 788.27], [-46.676495, -23.722026, 791.15], [-46.67691, -23.721921, 790.16], [-46.676718, -23.721683, 788.52], [-46.676679, -23.721562, 788.38], [-46.676662, -23.721449, 788.31], [-46.676752, -23.721018, 783.63], [-46.676736, -23.721003, 783.51], [-46.67659, -23.720977, 783.57], [-46.676162, -23.720956, 784.48], [-46.675955, -23.720918, 779.82], [-46.675605, -23.720779, 779.19], [-46.675501, -23.720724, 775.25], [-46.675191, -23.720353, 769.8], [-46.675106, -23.720165, 767.35], [-46.67493, -23.719935, 766.98], [-46.674788, -23.719802, 764.37], [-46.674293, -23.719492, 762.32], [-46.672361, -23.71993, 767.88], [-46.672141, -23.720039, 768.35], [-46.671434, -23.720589, 768.43], [-46.671293, -23.720646, 764.33], [-46.671284, -23.720503, 762.84]]",3.0798389999999998,628.998229
104179.0,-23.751948106261278,-46.70192440425832,-23.75374445315212,-46.707706377586526,"[[-46.701923, -23.75195, 803.75], [-46.702142, -23.752104, 800.69], [-46.702999, -23.752799, 790.73], [-46.704365, -23.753831, 779.63], [-46.704535, -23.753905, 778.14], [-46.706374, -23.754307, 771.83], [-46.706406, -23.754194, 772.16], [-46.706445, -23.754163, 772.26], [-46.707725, -23.753799, 770.03]]",0.692348,233.043735
104560.0,-23.756330067046058,-46.66020817145315,-23.752574740603677,-46.67349272341551,"[[-46.660161, -23.756328, 773.11], [-46.660159, -23.756385, 768.14], [-46.659924, -23.756381, 768.79], [-46.659678, -23.756347, 768.77], [-46.659644, -23.756301, 768.82], [-46.659641, -23.756235, 769.76], [-46.65995, -23.755375, 776.03], [-46.660761, -23.755131, 777.82], [-46.661187, -23.755027, 777.48], [-46.66164, -23.755049, 777.33], [-46.66231, -23.75512, 775.07], [-46.662771, -23.755229, 775.3], [-46.663703, -23.755556, 773.63], [-46.66359, -23.756139, 780.51], [-46.666163, -23.756438, 805.68], [-46.666315, -23.756445, 805.63], [-46.666558, -23.756387, 805.76], [-46.666652, -23.756328, 805.83], [-46.666762, -23.756196, 805.87], [-46.666781, -23.75614, 805.84], [-46.666781, -23.756064, 805.0], [-46.667376, -23.756294, 805.94], [-46.6673, -23.755836, 803.44], [-46.669802, -23.755627, 790.29], [-46.66961, -23.755355, 789.19], [-46.669709, -23.755106, 787.36], [-46.669817, -23.754665, 783.21], [-46.670688, -23.753651, 775.17], [-46.671054, -23.753451, 773.27], [-46.671595, -23.753117, 769.53], [-46.672334, -23.752683, 766.69], [-46.672584, -23.752551, 766.23], [-46.672757, -23.752516, 762.11], [-46.672873, -23.75255, 760.88], [-46.672955, -23.752619, 759.86], [-46.673025, -23.752569, 756.56], [-46.673274, -23.752465, 756.01], [-46.673329, -23.752417, 755.9]]",1.935097,693.045385
104561.0,-23.752574740603677,-46.67349272341551,-23.756330067046058,-46.66020817145315,"[[-46.673329, -23.752417, 755.9], [-46.673274, -23.752465, 756.01], [-46.673025, -23.752569, 756.56], [-46.672955, -23.752619, 759.86], [-46.672873, -23.752696, 760.32], [-46.672703, -23.752916, 760.7], [-46.670668, -23.754163, 776.39], [-46.670425, -23.753969, 777.16], [-46.669817, -23.754665, 783.21], [-46.669709, -23.755106, 787.36], [-46.66961, -23.755355, 789.19], [-46.669802, -23.755627, 790.29], [-46.6673, -23.755836, 803.44], [-46.667376, -23.756294, 805.94], [-46.666496, -23.755953, 795.85], [-46.666249, -23.755921, 794.82], [-46.665727, -23.755936, 793.94], [-46.665373, -23.755903, 784.16], [-46.66492, -23.755806, 778.85], [-46.664234, -23.755741, 775.14], [-46.66389, -23.755633, 774.42], [-46.663419, -23.755453, 773.57], [-46.662771, -23.755229, 775.3], [-46.66231, -23.75512, 775.07], [-46.66164, -23.755049, 777.33], [-46.661187, -23.755027, 777.48], [-46.660761, -23.755131, 777.82], [-46.660409, -23.755235, 778.54], [-46.660423, -23.755586, 779.11], [-46.660508, -23.756333, 769.57], [-46.660159, -23.756385, 768.14], [-46.660161, -23.756328, 773.11]]",1.7977809999999999,693.045385
