trip_id,orig_lat,orig_lon,dest_lat,dest_lon,route,distance
30712,-23.584765586796824,-46.6830360825057,-23.607463177567425,-46.659934546727655,"[[-46.682994, -23.584752, 736.19], [-46.683463, -23.583559, 736.98], [-46.683545, -23.583598, 736.58], [-46.683042, -23.58494, 734.95], [-46.682793, -23.585712, 731.27], [-46.682237, -23.587512, 731.81], [-46.681974, -23.588536, 734.0], [-46.681759, -23.589243, 735.51], [-46.681433, -23.590417, 731.92], [-46.68083, -23.592395, 732.61], [-46.680292, -23.594571, 731.23], [-46.679704, -23.596483, 731.47], [-46.679586, -23.596783, 732.23], [-46.67938, -23.596968, 732.88], [-46.678444, -23.597406, 733.57], [-46.677545, -23.597853, 735.58], [-46.677125, -23.59803, 736.61], [-46.676907, -23.598067, 736.71], [-46.676502, -23.598101, 736.8], [-46.676202, -23.598084, 737.8], [-46.675193, -23.597782, 740.64], [-46.67512, -23.597725, 741.86], [-46.67503, -23.597718, 741.59], [-46.675009, -23.597749, 741.53], [-46.67501, -23.59781, 741.49], [-46.67498, -23.597833, 741.5], [-46.674937, -23.597829, 741.29], [-46.674716, -23.597745, 741.02], [-46.674475, -23.597805, 740.89], [-46.67386, -23.597886, 739.19], [-46.673796, -23.597919, 737.87], [-46.673291, -23.598073, 737.76], [-46.673076, -23.598159, 737.85], [-46.672464, -23.598444, 738.11], [-46.672248, -23.598524, 738.17], [-46.671933, -23.598588, 738.29], [-46.671585, -23.598591, 738.35], [-46.671205, -23.598506, 738.41], [-46.671064, -23.59845, 738.65], [-46.670156, -23.598025, 741.99], [-46.669605, -23.597779, 743.68], [-46.66939, -23.597701, 743.76], [-46.669203, -23.597646, 744.15], [-46.668841, -23.597569, 743.99], [-46.667932, -23.597446, 745.21], [-46.668096, -23.597687, 744.3], [-46.668378, -23.598195, 743.42], [-46.668213, -23.59825, 745.49], [-46.668123, -23.598304, 745.3], [-46.66755, -23.598761, 751.3], [-46.668295, -23.599551, 751.72], [-46.6609, -23.605483, 762.03], [-46.661646, -23.606262, 763.79], [-46.660766, -23.606958, 763.12], [-46.659929, -23.60765, 761.84], [-46.65983, -23.607546, 762.06]]",4.644036
30718,-23.58112881926679,-46.68031499752099,-23.60413266784429,-46.66062754746748,"[[-46.680286, -23.581218, 740.2], [-46.679033, -23.580882, 740.09], [-46.676472, -23.588849, 741.29], [-46.676359, -23.589205, 739.41], [-46.676302, -23.589448, 737.63], [-46.675981, -23.59039, 736.22], [-46.675598, -23.59165, 735.25], [-46.674379, -23.595435, 742.5], [-46.67389, -23.595349, 744.4], [-46.673212, -23.595252, 743.38], [-46.673311, -23.595699, 742.76], [-46.673655, -23.596555, 740.22], [-46.673946, -23.597212, 742.35], [-46.674009, -23.597439, 741.6], [-46.674028, -23.597691, 740.7], [-46.674023, -23.597864, 739.75], [-46.67386, -23.597886, 739.19], [-46.673796, -23.597919, 737.87], [-46.673291, -23.598073, 737.76], [-46.673076, -23.598159, 737.85], [-46.672464, -23.598444, 738.11], [-46.672248, -23.598524, 738.17], [-46.671933, -23.598588, 738.29], [-46.671585, -23.598591, 738.35], [-46.671205, -23.598506, 738.41], [-46.671064, -23.59845, 738.65], [-46.670156, -23.598025, 741.99], [-46.669605, -23.597779, 743.68], [-46.66939, -23.597701, 743.76], [-46.669203, -23.597646, 744.15], [-46.668841, -23.597569, 743.99], [-46.667932, -23.597446, 745.21], [-46.668096, -23.597687, 744.3], [-46.668378, -23.598195, 743.42], [-46.668213, -23.59825, 745.49], [-46.668123, -23.598304, 745.3], [-46.66755, -23.598761, 751.3], [-46.668295, -23.599551, 751.72], [-46.661766, -23.604788, 758.13], [-46.661005, -23.604004, 761.1], [-46.660722, -23.604232, 762.39]]",4.265058
31066,-23.58115777925275,-46.671771982451155,-23.556983861330853,-46.68850058524413,"[[-46.671733, -23.581277, 754.91], [-46.676305, -23.582525, 743.08], [-46.676697, -23.581346, 740.64], [-46.677166, -23.579852, 738.55], [-46.677297, -23.579742, 738.92], [-46.677634, -23.579584, 740.16], [-46.678982, -23.578444, 739.88], [-46.679939, -23.577544, 738.82], [-46.680236, -23.577303, 738.05], [-46.680344, -23.577185, 737.97], [-46.681412, -23.57625, 738.07], [-46.681434, -23.576117, 737.89], [-46.681419, -23.576055, 737.75], [-46.681347, -23.575992, 737.56], [-46.681228, -23.575837, 737.33], [-46.681138, -23.575448, 738.1], [-46.681102, -23.575037, 738.57], [-46.681182, -23.574085, 739.7], [-46.681185, -23.573667, 739.91], [-46.681385, -23.573239, 739.69], [-46.681585, -23.572901, 739.69], [-46.681897, -23.572559, 739.66], [-46.682034, -23.572764, 739.19], [-46.682481, -23.57314, 738.43], [-46.682753, -23.572724, 738.05], [-46.68266, -23.572617, 738.23], [-46.682632, -23.572516, 738.23], [-46.682636, -23.572427, 738.22], [-46.68266, -23.572354, 738.18], [-46.683569, -23.570896, 738.3], [-46.682901, -23.570562, 739.08], [-46.683231, -23.570042, 740.33], [-46.68406, -23.568644, 743.73], [-46.68527, -23.566654, 743.92], [-46.685369, -23.5667, 743.94], [-46.686292, -23.565363, 749.89], [-46.691081, -23.558555, 763.17], [-46.688489, -23.557, 772.11]]",4.182069
31070,-23.5820946777283,-46.67197980227046,-23.598654985778857,-46.67625620822796,"[[-46.67198, -23.582095, 758.33], [-46.670551, -23.581709, 758.97], [-46.670293, -23.583145, 753.9], [-46.67028, -23.583233, 753.64], [-46.670291, -23.583357, 753.66], [-46.670562, -23.583486, 753.88], [-46.671178, -23.583635, 754.07], [-46.676639, -23.585138, 744.23], [-46.676072, -23.587022, 741.65], [-46.676977, -23.587273, 740.31], [-46.676472, -23.588849, 741.29], [-46.676359, -23.589205, 739.41], [-46.676302, -23.589448, 737.63], [-46.675981, -23.59039, 736.22], [-46.675598, -23.59165, 735.25], [-46.674379, -23.595435, 742.5], [-46.67389, -23.595349, 744.4], [-46.673212, -23.595252, 743.38], [-46.673311, -23.595699, 742.76], [-46.673655, -23.596555, 740.22], [-46.673946, -23.597212, 742.35], [-46.674009, -23.597439, 741.6], [-46.674028, -23.597691, 740.7], [-46.674023, -23.597864, 739.75], [-46.674475, -23.597805, 740.89], [-46.674716, -23.597745, 741.02], [-46.674937, -23.597829, 741.29], [-46.674838, -23.598275, 738.99], [-46.674815, -23.599644, 744.45], [-46.67609, -23.599073, 735.83], [-46.67611, -23.598649, 736.37]]",3.192184
31178,-23.58585150600915,-46.67279163684728,-23.595963493941266,-46.67546750568236,"[[-46.672794, -23.585848, 743.37], [-46.673015, -23.585953, 743.38], [-46.672345, -23.588039, 738.97], [-46.67514, -23.588805, 740.39], [-46.674941, -23.589438, 739.96], [-46.676188, -23.589777, 735.1], [-46.675981, -23.59039, 736.22], [-46.675598, -23.59165, 735.25], [-46.674284, -23.595748, 743.26], [-46.674288, -23.595781, 743.5], [-46.675429, -23.596086, 739.86]]",1.587405
31181,-23.585004264174717,-46.682676611324254,-23.595963493941266,-46.67546750568236,"[[-46.682676, -23.585006, 735.66], [-46.679977, -23.584249, 745.68], [-46.67918, -23.584054, 746.61], [-46.678109, -23.583764, 744.25], [-46.677573, -23.585395, 741.05], [-46.677268, -23.586391, 739.65], [-46.676472, -23.588849, 741.29], [-46.676359, -23.589205, 739.41], [-46.676302, -23.589448, 737.63], [-46.675981, -23.59039, 736.22], [-46.675598, -23.59165, 735.25], [-46.674284, -23.595748, 743.26], [-46.674288, -23.595781, 743.5], [-46.675429, -23.596086, 739.86]]",2.00186
31211,-23.585267905176142,-46.6825134119689,-23.624998601359035,-46.68765633950881,"[[-46.682779, -23.585341, 732.88], [-46.682838, -23.58516, 733.62], [-46.682957, -23.585192, 733.43], [-46.682793, -23.585712, 731.27], [-46.682237, -23.587512, 731.81], [-46.681974, -23.588536, 734.0], [-46.681759, -23.589243, 735.51], [-46.681433, -23.590417, 731.92], [-46.68083, -23.592395, 732.61], [-46.680292, -23.594571, 731.23], [-46.68267, -23.595214, 730.27], [-46.682752, -23.595304, 730.5], [-46.682763, -23.595346, 730.66], [-46.682755, -23.595392, 730.67], [-46.682706, -23.595463, 730.66], [-46.682618, -23.595489, 730.26], [-46.68231, -23.595641, 729.9], [-46.683009, -23.596919, 731.19], [-46.683016, -23.597, 731.28], [-46.682981, -23.597098, 731.2], [-46.682816, -23.599342, 733.44], [-46.682754, -23.600369, 732.95], [-46.682726, -23.601171, 732.42], [-46.682737, -23.601356, 732.14], [-46.682812, -23.6015, 732.0], [-46.683413, -23.602144, 732.65], [-46.682376, -23.602976, 732.56], [-46.683092, -23.60374, 732.48], [-46.682568, -23.60416, 732.7], [-46.689768, -23.611803, 736.35], [-46.692046, -23.614241, 728.18], [-46.692386, -23.615365, 727.94], [-46.692528, -23.615528, 728.48], [-46.69069, -23.616759, 730.35], [-46.689323, -23.617709, 733.59], [-46.689997, -23.61855, 736.97], [-46.688614, -23.619483, 739.0], [-46.689302, -23.620319, 739.54], [-46.687453, -23.621572, 743.53], [-46.68793, -23.622158, 743.62], [-46.687402, -23.622447, 744.57], [-46.686849, -23.622552, 745.2], [-46.686347, -23.622671, 746.41], [-46.687316, -23.624011, 744.35], [-46.687064, -23.624103, 745.53], [-46.687522, -23.624852, 744.55], [-46.687547, -23.624838, 744.24]]",5.7720970000000005
31310,-23.585267905176142,-46.6825134119689,-23.562927389586672,-46.689174116453415,"[[-46.682779, -23.585341, 732.88], [-46.682933, -23.58491, 735.12], [-46.683042, -23.58494, 734.95], [-46.683545, -23.583598, 736.58], [-46.68409, -23.58234, 739.78], [-46.68402, -23.582213, 740.58], [-46.684067, -23.581903, 738.54], [-46.684195, -23.581927, 738.26], [-46.684437, -23.581539, 735.96], [-46.685141, -23.580255, 735.94], [-46.685691, -23.579198, 733.81], [-46.68774, -23.57593, 738.26], [-46.68922, -23.573461, 739.15], [-46.691246, -23.570335, 739.65], [-46.692302, -23.568582, 740.03], [-46.692927, -23.567756, 740.96], [-46.693247, -23.567414, 739.9], [-46.693423, -23.567297, 739.82], [-46.693708, -23.567161, 739.04], [-46.694045, -23.566945, 740.27], [-46.694163, -23.566827, 740.37], [-46.694365, -23.56652, 741.4], [-46.694411, -23.566423, 740.82], [-46.694483, -23.566186, 740.65], [-46.694529, -23.565968, 740.58], [-46.694585, -23.56499, 741.38], [-46.694559, -23.564564, 742.21], [-46.694398, -23.56387, 742.94], [-46.694332, -23.563329, 743.47], [-46.694358, -23.563035, 743.77], [-46.694425, -23.562741, 744.46], [-46.694344, -23.562734, 744.58], [-46.694258, -23.562702, 744.87], [-46.693797, -23.562425, 745.11], [-46.692806, -23.561865, 746.88], [-46.692755, -23.561844, 747.15], [-46.692529, -23.561811, 748.43], [-46.69091, -23.560847, 754.21], [-46.689702, -23.562452, 762.49], [-46.689311, -23.563008, 756.91]]",3.586756
31320,-23.58438999344641,-46.674340740809896,-23.568663051610702,-46.68153763657854,"[[-46.674306, -23.584499, 746.96], [-46.675573, -23.58484, 745.66], [-46.675883, -23.583811, 744.4], [-46.676092, -23.583213, 745.83], [-46.677166, -23.579852, 738.55], [-46.677297, -23.579742, 738.92], [-46.677634, -23.579584, 740.16], [-46.678982, -23.578444, 739.88], [-46.679939, -23.577544, 738.82], [-46.680236, -23.577303, 738.05], [-46.680344, -23.577185, 737.97], [-46.681412, -23.57625, 738.07], [-46.681434, -23.576117, 737.89], [-46.681419, -23.576055, 737.75], [-46.681347, -23.575992, 737.56], [-46.681228, -23.575837, 737.33], [-46.681138, -23.575448, 738.1], [-46.681102, -23.575037, 738.57], [-46.681182, -23.574085, 739.7], [-46.681185, -23.573667, 739.91], [-46.681385, -23.573239, 739.69], [-46.681585, -23.572901, 739.69], [-46.681897, -23.572559, 739.66], [-46.682034, -23.572764, 739.19], [-46.682481, -23.57314, 738.43], [-46.682753, -23.572724, 738.05], [-46.68266, -23.572617, 738.23], [-46.682632, -23.572516, 738.23], [-46.682636, -23.572427, 738.22], [-46.68266, -23.572354, 738.18], [-46.683569, -23.570896, 738.3], [-46.682901, -23.570562, 739.08], [-46.682544, -23.570357, 739.37], [-46.682515, -23.570259, 739.45], [-46.682524, -23.569994, 739.51], [-46.682503, -23.569853, 739.5], [-46.682424, -23.569715, 739.77], [-46.682674, -23.569308, 740.76], [-46.682538, -23.569247, 740.41], [-46.682262, -23.569091, 740.39], [-46.681681, -23.568535, 741.22]]",2.499191
31331,-23.58531327095184,-46.68416001121491,-23.56657165248841,-46.67869944962994,"[[-46.684131, -23.585407, 733.38], [-46.682989, -23.585091, 734.04], [-46.683545, -23.583598, 736.58], [-46.68409, -23.58234, 739.78], [-46.68402, -23.582213, 740.58], [-46.684067, -23.581903, 738.54], [-46.684195, -23.581927, 738.26], [-46.684573, -23.581303, 736.11], [-46.684837, -23.580792, 736.65], [-46.684696, -23.580727, 737.43], [-46.68477, -23.580595, 737.45], [-46.684644, -23.58053, 737.72], [-46.683485, -23.5798, 737.7], [-46.682269, -23.578978, 735.09], [-46.682006, -23.57903, 733.41], [-46.681474, -23.57849, 735.49], [-46.680236, -23.577303, 738.05], [-46.680344, -23.577185, 737.97], [-46.681412, -23.57625, 738.07], [-46.681434, -23.576117, 737.89], [-46.681419, -23.576055, 737.75], [-46.681347, -23.575992, 737.56], [-46.681228, -23.575837, 737.33], [-46.681138, -23.575448, 738.1], [-46.681102, -23.575037, 738.57], [-46.681182, -23.574085, 739.7], [-46.681185, -23.573667, 739.91], [-46.681385, -23.573239, 739.69], [-46.681585, -23.572901, 739.69], [-46.681897, -23.572559, 739.66], [-46.680204, -23.570099, 744.19], [-46.679916, -23.569722, 745.11], [-46.679668, -23.569347, 746.04], [-46.679105, -23.56856, 747.15], [-46.678538, -23.567776, 746.58], [-46.677739, -23.566785, 747.67], [-46.678344, -23.566329, 748.88], [-46.678681, -23.566592, 747.05]]",2.792392
31348,-23.5777058030122,-46.673677902306366,-23.548793370821038,-46.6901786252077,"[[-46.673725, -23.577713, 751.43], [-46.673747, -23.577597, 745.2], [-46.673398, -23.577385, 746.18], [-46.672874, -23.577191, 747.71], [-46.67252, -23.579264, 755.19], [-46.67494, -23.579904, 752.11], [-46.67428, -23.581973, 749.29], [-46.676305, -23.582525, 743.08], [-46.676697, -23.581346, 740.64], [-46.677166, -23.579852, 738.55], [-46.677297, -23.579742, 738.92], [-46.677634, -23.579584, 740.16], [-46.678982, -23.578444, 739.88], [-46.679939, -23.577544, 738.82], [-46.680236, -23.577303, 738.05], [-46.680344, -23.577185, 737.97], [-46.681412, -23.57625, 738.07], [-46.681434, -23.576117, 737.89], [-46.681419, -23.576055, 737.75], [-46.681347, -23.575992, 737.56], [-46.681228, -23.575837, 737.33], [-46.681138, -23.575448, 738.1], [-46.681102, -23.575037, 738.57], [-46.681182, -23.574085, 739.7], [-46.681185, -23.573667, 739.91], [-46.681385, -23.573239, 739.69], [-46.681585, -23.572901, 739.69], [-46.681897, -23.572559, 739.66], [-46.682034, -23.572764, 739.19], [-46.682481, -23.57314, 738.43], [-46.682753, -23.572724, 738.05], [-46.68266, -23.572617, 738.23], [-46.682632, -23.572516, 738.23], [-46.682636, -23.572427, 738.22], [-46.68266, -23.572354, 738.18], [-46.683569, -23.570896, 738.3], [-46.682901, -23.570562, 739.08], [-46.683231, -23.570042, 740.33], [-46.68406, -23.568644, 743.73], [-46.68527, -23.566654, 743.92], [-46.685369, -23.5667, 743.94], [-46.686292, -23.565363, 749.89], [-46.691081, -23.558555, 763.17], [-46.688226, -23.556842, 774.04], [-46.68866, -23.556228, 778.22], [-46.687706, -23.555659, 780.35], [-46.687512, -23.55556, 784.43], [-46.687409, -23.555479, 784.78], [-46.687255, -23.555292, 785.47], [-46.687204, -23.555159, 785.78], [-46.687176, -23.55502, 786.02], [-46.687179, -23.554889, 786.16], [-46.687201, -23.554774, 786.22], [-46.687336, -23.554471, 786.02], [-46.687357, -23.554386, 791.41], [-46.687362, -23.552694, 799.26], [-46.687615, -23.552836, 802.46], [-46.688993, -23.550844, 804.4], [-46.688969, -23.55047, 800.33], [-46.68899, -23.550327, 799.97], [-46.689054, -23.550228, 799.92], [-46.68913, -23.550165, 800.03], [-46.689953, -23.549828, 795.54], [-46.690142, -23.549734, 795.59], [-46.690222, -23.549668, 795.78], [-46.690279, -23.549592, 795.92], [-46.690516, -23.548884, 797.23]]",5.9353089999999975
31601,-23.58898897235849,-46.678279130553726,-23.5606851943813,-46.665997654780575,"[[-46.678614, -23.589077, 733.41], [-46.679005, -23.587824, 739.46], [-46.679373, -23.586723, 739.66], [-46.679597, -23.585938, 741.72], [-46.680138, -23.584293, 745.83], [-46.679041, -23.584017, 747.2], [-46.679649, -23.582137, 745.6], [-46.678698, -23.581894, 743.39], [-46.676697, -23.581346, 740.64], [-46.677166, -23.579852, 738.55], [-46.677218, -23.579325, 740.41], [-46.677245, -23.579211, 741.17], [-46.677231, -23.579033, 741.22], [-46.676999, -23.57862, 741.15], [-46.676732, -23.578061, 741.32], [-46.676571, -23.577506, 743.01], [-46.676437, -23.576885, 744.28], [-46.67641, -23.576304, 745.03], [-46.676415, -23.575684, 745.73], [-46.676431, -23.575473, 745.85], [-46.676567, -23.574947, 744.89], [-46.677353, -23.572347, 745.95], [-46.677439, -23.571886, 746.28], [-46.677437, -23.571598, 746.37], [-46.67741, -23.571368, 746.36], [-46.677352, -23.571207, 747.4], [-46.677112, -23.571024, 747.87], [-46.676532, -23.570433, 750.08], [-46.67629, -23.570199, 751.21], [-46.676191, -23.570196, 751.7], [-46.675768, -23.569809, 751.79], [-46.675756, -23.569675, 752.17], [-46.673782, -23.567772, 752.02], [-46.671577, -23.565674, 755.9], [-46.67144, -23.565647, 755.69], [-46.670863, -23.565086, 762.34], [-46.670925, -23.565038, 762.2], [-46.666192, -23.560515, 803.4]]",4.0359630000000015
31868,-23.59829825712153,-46.668295091609814,-23.593885536764397,-46.65704943838456,"[[-46.668269, -23.598231, 744.46], [-46.668123, -23.598304, 745.3], [-46.666706, -23.599437, 754.61], [-46.665016, -23.600793, 757.51], [-46.662813, -23.598447, 751.86], [-46.662734, -23.598466, 751.63], [-46.661782, -23.599231, 751.12], [-46.660944, -23.598345, 754.7], [-46.663178, -23.596552, 756.36], [-46.66339, -23.59636, 757.29], [-46.663372, -23.596203, 756.9], [-46.663313, -23.596085, 756.76], [-46.663204, -23.596005, 756.71], [-46.663053, -23.59599, 755.64], [-46.662729, -23.596017, 755.71], [-46.662494, -23.59607, 755.73], [-46.662168, -23.596186, 758.07], [-46.657791, -23.594712, 757.56], [-46.658032, -23.5941, 763.63], [-46.657091, -23.593783, 763.08]]",2.188758
31886,-23.5959271786097,-46.663728347105334,-23.59494516676394,-46.65675899700114,"[[-46.663701, -23.595993, 759.07], [-46.663756, -23.596012, 760.33], [-46.664069, -23.595663, 768.4], [-46.664282, -23.595374, 768.41], [-46.664387, -23.595187, 773.89], [-46.662171, -23.594435, 757.36], [-46.662138, -23.594483, 757.65], [-46.661789, -23.595362, 758.22], [-46.65994, -23.594743, 757.3], [-46.659697, -23.595351, 758.17], [-46.656098, -23.594141, 761.19], [-46.655816, -23.593979, 760.85], [-46.655456, -23.594394, 758.97], [-46.655757, -23.594713, 759.25], [-46.65672, -23.595042, 759.05]]",1.379946
31953,-23.60161457424541,-46.671443336783845,-23.593681562101782,-46.691047311117366,"[[-46.671603, -23.601483, 758.18], [-46.671377, -23.601253, 750.75], [-46.673834, -23.599326, 743.0], [-46.673837, -23.598378, 739.09], [-46.67386, -23.597886, 739.19], [-46.674475, -23.597805, 740.89], [-46.674716, -23.597745, 741.02], [-46.674937, -23.597829, 741.29], [-46.67498, -23.597833, 741.5], [-46.67501, -23.59781, 741.49], [-46.675009, -23.597749, 741.53], [-46.67503, -23.597718, 741.59], [-46.67512, -23.597725, 741.86], [-46.675193, -23.597782, 740.64], [-46.676202, -23.598084, 737.8], [-46.676502, -23.598101, 736.8], [-46.676907, -23.598067, 736.71], [-46.677125, -23.59803, 736.61], [-46.677545, -23.597853, 735.58], [-46.678444, -23.597406, 733.57], [-46.67938, -23.596968, 732.88], [-46.679586, -23.596783, 732.23], [-46.679727, -23.596391, 731.44], [-46.679961, -23.596586, 731.88], [-46.680041, -23.596591, 732.15], [-46.682763, -23.595346, 730.66], [-46.683274, -23.595266, 735.55], [-46.683789, -23.595259, 736.75], [-46.683998, -23.595291, 737.38], [-46.684848, -23.595507, 739.55], [-46.685945, -23.595846, 734.79], [-46.686849, -23.596055, 735.34], [-46.687037, -23.596065, 735.35], [-46.687225, -23.596021, 734.19], [-46.688935, -23.595241, 731.01], [-46.689852, -23.594805, 729.82], [-46.689988, -23.59476, 729.67], [-46.69024, -23.59476, 728.95], [-46.690206, -23.594703, 728.94], [-46.690343, -23.594705, 729.15], [-46.691115, -23.594019, 731.0], [-46.691268, -23.593863, 728.74]]",2.528436
32020,-23.59621501640391,-46.67056160849648,-23.600470714455103,-46.67368258401879,"[[-46.67085, -23.596137, 749.2], [-46.670879, -23.596228, 749.06], [-46.671114, -23.596685, 745.47], [-46.671275, -23.596952, 743.07], [-46.671425, -23.597258, 741.29], [-46.672518, -23.596998, 740.64], [-46.672865, -23.598205, 737.14], [-46.673153, -23.598073, 738.36], [-46.673457, -23.597963, 738.49], [-46.674024, -23.597813, 740.03], [-46.674026, -23.598194, 738.72], [-46.673967, -23.59962, 744.92], [-46.673974, -23.600045, 747.77], [-46.674005, -23.60047, 749.98], [-46.674076, -23.601011, 751.77], [-46.67398, -23.601018, 751.72], [-46.67389, -23.600444, 749.29]]",0.949659
32021,-23.600470714455103,-46.67368258401879,-23.59621501640391,-46.67056160849648,"[[-46.67389, -23.600444, 749.29], [-46.673836, -23.600086, 747.01], [-46.673827, -23.599125, 741.84], [-46.673858, -23.597669, 740.09], [-46.673846, -23.597545, 740.56], [-46.673795, -23.59734, 741.04], [-46.671481, -23.597899, 738.84], [-46.671425, -23.597258, 741.29], [-46.671275, -23.596952, 743.07], [-46.671114, -23.596685, 745.47], [-46.670879, -23.596228, 749.06], [-46.67085, -23.596137, 749.2]]",0.800212
33864,-23.622812210311235,-46.69933991780209,-23.57964131793365,-46.65145257074807,"[[-46.699322, -23.622819, 737.0], [-46.698703, -23.621512, 734.95], [-46.698602, -23.621371, 733.66], [-46.6985, -23.621274, 732.63], [-46.698369, -23.621184, 731.49], [-46.698314, -23.620998, 730.54], [-46.698287, -23.620594, 729.41], [-46.698215, -23.620268, 729.03], [-46.698311, -23.620242, 729.19], [-46.697633, -23.618384, 723.11], [-46.697311, -23.617447, 722.76], [-46.697303, -23.617354, 722.76], [-46.697307, -23.617299, 725.11], [-46.696845, -23.616131, 724.77], [-46.695799, -23.613322, 728.28], [-46.693726, -23.60762, 737.17], [-46.693567, -23.607235, 735.79], [-46.692984, -23.605568, 737.21], [-46.690927, -23.599861, 731.76], [-46.690811, -23.599146, 730.83], [-46.690853, -23.598894, 730.75], [-46.691069, -23.598333, 730.41], [-46.691111, -23.598138, 730.41], [-46.691173, -23.597556, 730.24], [-46.691128, -23.597359, 730.0], [-46.690796, -23.596512, 731.39], [-46.690817, -23.596285, 731.35], [-46.690705, -23.5957, 730.18], [-46.690437, -23.595103, 729.51], [-46.69024, -23.59476, 728.95], [-46.689806, -23.594109, 730.06], [-46.689639, -23.593891, 731.2], [-46.689567, -23.593969, 731.42], [-46.688583, -23.594428, 732.45], [-46.688205, -23.594595, 736.11], [-46.688081, -23.594593, 735.4], [-46.683867, -23.593426, 733.91], [-46.683924, -23.593247, 733.68], [-46.673772, -23.590471, 740.56], [-46.674362, -23.588596, 737.61], [-46.67163, -23.587848, 740.78], [-46.67136, -23.586946, 739.47], [-46.670877, -23.585709, 743.41], [-46.670538, -23.585275, 743.97], [-46.670428, -23.584966, 745.23], [-46.670108, -23.58419, 750.71], [-46.670133, -23.584092, 751.29], [-46.670179, -23.584024, 751.3], [-46.670224, -23.584005, 751.62], [-46.670304, -23.583959, 752.62], [-46.670363, -23.583893, 752.74], [-46.670408, -23.583794, 752.78], [-46.670439, -23.583618, 752.76], [-46.670475, -23.583563, 753.51], [-46.670363, -23.58347, 753.42], [-46.670076, -23.583359, 753.61], [-46.670066, -23.583146, 754.1], [-46.670092, -23.582999, 754.59], [-46.669993, -23.582945, 754.61], [-46.666609, -23.580617, 751.38], [-46.665852, -23.580146, 751.09], [-46.664891, -23.581053, 751.83], [-46.663837, -23.580445, 750.95], [-46.663447, -23.580943, 749.99], [-46.663335, -23.581042, 750.05], [-46.663217, -23.581085, 749.69], [-46.663096, -23.581136, 749.75], [-46.663066, -23.58108, 750.48], [-46.662882, -23.580903, 750.79], [-46.662552, -23.580676, 751.71], [-46.662095, -23.580387, 751.95], [-46.661882, -23.580307, 752.28], [-46.661664, -23.580245, 752.49], [-46.661436, -23.580238, 752.55], [-46.661189, -23.580292, 755.15], [-46.661165, -23.580225, 755.03], [-46.661054, -23.580123, 754.33], [-46.660982, -23.579912, 754.27], [-46.660825, -23.57976, 754.33], [-46.660747, -23.5796, 754.43], [-46.660524, -23.579447, 755.16], [-46.660251, -23.579192, 755.8], [-46.659952, -23.57897, 755.67], [-46.659352, -23.578583, 755.54], [-46.659332, -23.578749, 755.43], [-46.659231, -23.578823, 755.57], [-46.65617, -23.58028, 754.34], [-46.655485, -23.579907, 757.82], [-46.654892, -23.580772, 761.42], [-46.654796, -23.580852, 761.61], [-46.654178, -23.581235, 762.82], [-46.653954, -23.58141, 762.88], [-46.653881, -23.581497, 764.37], [-46.650968, -23.579897, 769.76], [-46.651023, -23.579817, 769.85], [-46.651116, -23.579587, 771.07]]",8.776983999999999
33939,-23.623110466061892,-46.69849112244847,-23.624998601359035,-46.68765633950881,"[[-46.699306, -23.622785, 737.0], [-46.698703, -23.621512, 734.95], [-46.698602, -23.621371, 733.66], [-46.69853, -23.621349, 732.89], [-46.69843, -23.621344, 732.37], [-46.698321, -23.62139, 731.74], [-46.69797, -23.621647, 730.21], [-46.69709, -23.62273, 731.63], [-46.696526, -23.623349, 731.22], [-46.696105, -23.623773, 731.21], [-46.696004, -23.623851, 731.39], [-46.694843, -23.624421, 731.91], [-46.694138, -23.624787, 732.34], [-46.692674, -23.62547, 733.07], [-46.692268, -23.625632, 733.29], [-46.691701, -23.625811, 733.7], [-46.691449, -23.625864, 733.89], [-46.691356, -23.625726, 734.78], [-46.691323, -23.625574, 735.48], [-46.691329, -23.62545, 736.09], [-46.691094, -23.625406, 736.71], [-46.689074, -23.625224, 739.38], [-46.688655, -23.624414, 741.03], [-46.687717, -23.62474, 743.93], [-46.687547, -23.624838, 744.24]]",1.585957
