trip_id,orig_lat,orig_lon,dest_lat,dest_lon,route,distance,num_trips
109.0,-23.552313453698986,-46.63114777872095,-23.563061511341367,-46.62578477222411,"[[-46.631146, -23.55252, 770.84], [-46.629754, -23.552524, 762.22], [-46.629566, -23.552506, 760.73], [-46.629416, -23.552471, 758.35], [-46.628984, -23.552283, 749.01], [-46.628791, -23.552244, 747.94], [-46.627562, -23.552177, 738.52], [-46.627463, -23.552404, 739.57], [-46.627416, -23.55262, 741.28], [-46.62721, -23.554387, 735.82], [-46.627242, -23.554478, 735.49], [-46.627709, -23.555373, 736.33], [-46.62754, -23.555687, 736.69], [-46.627519, -23.555808, 736.91], [-46.627562, -23.555919, 737.11], [-46.627627, -23.555989, 737.18], [-46.627869, -23.556185, 738.83], [-46.627982, -23.556249, 738.72], [-46.628155, -23.556321, 738.58], [-46.628315, -23.556697, 737.82], [-46.629665, -23.559524, 735.77], [-46.629705, -23.559796, 736.16], [-46.629533, -23.559908, 737.39], [-46.629481, -23.559981, 737.72], [-46.629422, -23.56011, 737.9], [-46.629317, -23.560973, 737.69], [-46.629245, -23.561231, 737.72], [-46.62917, -23.561389, 737.29], [-46.629099, -23.561483, 737.15], [-46.629007, -23.561555, 737.05], [-46.628829, -23.561648, 736.68], [-46.628577, -23.561713, 736.54], [-46.628152, -23.561719, 736.54], [-46.627537, -23.561651, 734.87], [-46.626566, -23.561458, 734.13], [-46.626438, -23.561453, 734.2], [-46.626303, -23.561472, 734.27], [-46.626028, -23.561533, 734.39], [-46.626537, -23.563106, 742.67], [-46.625827, -23.563244, 742.84]]",2.0895799999999998,54.586709
110.0,-23.563061511341367,-46.62578477222411,-23.552313453698986,-46.63114777872095,"[[-46.625827, -23.563244, 742.84], [-46.626537, -23.563106, 742.67], [-46.626028, -23.561533, 734.39], [-46.625268, -23.561704, 735.34], [-46.624767, -23.560156, 732.96], [-46.624488, -23.559344, 731.39], [-46.624409, -23.559207, 730.68], [-46.626227, -23.558377, 731.56], [-46.626397, -23.558354, 731.67], [-46.626401, -23.558252, 732.22], [-46.626802, -23.558226, 733.5], [-46.626934, -23.55832, 732.77], [-46.627301, -23.558529, 731.62], [-46.628539, -23.558118, 733.81], [-46.628936, -23.558, 734.49], [-46.631963, -23.558181, 753.89], [-46.631989, -23.556979, 752.64], [-46.633003, -23.557041, 759.19], [-46.633195, -23.554099, 774.73], [-46.633218, -23.553454, 775.69], [-46.63321, -23.553181, 774.04], [-46.633114, -23.552924, 774.91], [-46.632927, -23.552531, 777.3], [-46.631146, -23.55252, 770.84]]",2.3800169999999996,54.586709
333.0,-23.56733181707912,-46.693531061164045,-23.57668749921585,-46.68767485815681,"[[-46.693551, -23.567357, 739.73], [-46.693311, -23.567521, 740.32], [-46.693148, -23.567702, 740.82], [-46.692927, -23.567756, 740.96], [-46.692302, -23.568582, 740.03], [-46.691246, -23.570335, 739.65], [-46.68922, -23.573461, 739.15], [-46.687665, -23.576045, 738.11], [-46.687761, -23.576043, 738.46], [-46.687438, -23.576565, 739.66]]",1.223545,45.544085
334.0,-23.57668749921585,-46.68767485815681,-23.56733181707912,-46.693531061164045,"[[-46.687438, -23.576565, 739.66], [-46.687295, -23.576797, 740.85], [-46.687227, -23.576762, 740.33], [-46.68922, -23.573461, 739.15], [-46.691246, -23.570335, 739.65], [-46.692302, -23.568582, 740.03], [-46.692927, -23.567756, 740.96], [-46.693247, -23.567414, 739.9], [-46.693423, -23.567297, 739.82], [-46.693543, -23.567247, 739.17], [-46.693632, -23.567302, 739.14], [-46.693551, -23.567357, 739.73]]",1.3029670000000002,45.544085
439.0,-23.536185340548432,-46.63200657876776,-23.544553069995192,-46.62542973927939,"[[-46.632018, -23.536221, 742.15], [-46.633067, -23.53595, 744.54], [-46.633139, -23.535373, 744.78], [-46.633129, -23.535271, 745.63], [-46.629786, -23.535591, 741.83], [-46.629664, -23.535605, 741.1], [-46.629331, -23.535723, 740.06], [-46.629105, -23.535126, 738.67], [-46.628342, -23.535249, 735.75], [-46.628801, -23.536375, 736.01], [-46.6279, -23.536616, 734.06], [-46.62883, -23.53883, 738.49], [-46.628397, -23.538939, 736.63], [-46.627158, -23.5394, 731.75], [-46.627091, -23.539488, 731.01], [-46.626972, -23.539791, 729.32], [-46.62692, -23.540184, 729.99], [-46.626906, -23.54051, 730.77], [-46.625002, -23.539987, 729.84], [-46.624243, -23.541868, 734.19], [-46.624005, -23.5425, 734.06], [-46.623284, -23.544268, 733.63], [-46.624653, -23.544524, 733.85], [-46.624963, -23.544615, 733.78], [-46.625402, -23.544689, 733.72]]",2.463435,94.402477
440.0,-23.544553069995192,-46.62542973927939,-23.536185340548432,-46.63200657876776,"[[-46.625402, -23.544689, 733.72], [-46.626125, -23.544812, 733.66], [-46.626318, -23.544828, 733.25], [-46.626317, -23.544704, 732.46], [-46.62634, -23.544573, 732.33], [-46.626539, -23.543853, 731.43], [-46.626598, -23.543775, 730.99], [-46.626916, -23.543231, 730.22], [-46.627049, -23.542925, 730.43], [-46.627074, -23.542693, 731.51], [-46.627122, -23.542548, 731.8], [-46.627203, -23.542406, 731.83], [-46.627329, -23.542256, 731.82], [-46.628131, -23.541571, 734.02], [-46.62808, -23.541457, 733.59], [-46.628401, -23.541158, 735.33], [-46.629324, -23.540387, 740.37], [-46.629829, -23.54002, 739.16], [-46.630204, -23.539903, 737.85], [-46.632072, -23.539462, 745.14], [-46.632014, -23.538001, 747.03], [-46.629733, -23.538599, 740.88], [-46.629065, -23.536984, 737.14], [-46.632018, -23.536221, 742.15]]",1.9152049999999998,94.402477
472.0,-23.538159445970344,-46.63578219898877,-23.53972313315591,-46.63134503324102,"[[-46.635912, -23.538137, 751.76], [-46.636106, -23.539082, 755.33], [-46.636275, -23.53921, 755.86], [-46.636303, -23.539335, 756.64], [-46.636333, -23.539518, 757.75], [-46.636734, -23.541534, 766.54], [-46.636729, -23.541708, 765.8], [-46.636658, -23.54181, 764.55], [-46.636568, -23.542057, 764.33], [-46.636403, -23.542922, 762.82], [-46.636131, -23.543015, 760.48], [-46.636023, -23.543079, 760.49], [-46.63595, -23.543159, 760.49], [-46.635814, -23.543362, 758.97], [-46.635665, -23.543499, 756.24], [-46.635516, -23.543581, 756.13], [-46.635461, -23.543593, 756.17], [-46.635372, -23.543586, 756.33], [-46.635288, -23.54353, 756.07], [-46.634643, -23.542422, 757.29], [-46.634537, -23.542198, 753.25], [-46.63448, -23.541995, 751.14], [-46.634182, -23.541479, 745.51], [-46.633856, -23.541198, 743.79], [-46.633077, -23.540757, 749.07], [-46.632911, -23.540716, 750.46], [-46.630721, -23.540347, 743.23], [-46.630722, -23.53991, 741.42], [-46.631355, -23.539758, 742.93]]",1.452363,31.708655
474.0,-23.538159445970344,-46.63578219898877,-23.53972313315591,-46.63134503324102,"[[-46.635912, -23.538137, 751.76], [-46.636106, -23.539082, 755.33], [-46.636275, -23.53921, 755.86], [-46.636303, -23.539335, 756.64], [-46.636333, -23.539518, 757.75], [-46.636734, -23.541534, 766.54], [-46.636729, -23.541708, 765.8], [-46.636658, -23.54181, 764.55], [-46.636568, -23.542057, 764.33], [-46.636403, -23.542922, 762.82], [-46.636131, -23.543015, 760.48], [-46.636023, -23.543079, 760.49], [-46.63595, -23.543159, 760.49], [-46.635814, -23.543362, 758.97], [-46.635665, -23.543499, 756.24], [-46.635516, -23.543581, 756.13], [-46.635461, -23.543593, 756.17], [-46.635372, -23.543586, 756.33], [-46.635288, -23.54353, 756.07], [-46.634643, -23.542422, 757.29], [-46.634537, -23.542198, 753.25], [-46.63448, -23.541995, 751.14], [-46.634182, -23.541479, 745.51], [-46.633856, -23.541198, 743.79], [-46.633077, -23.540757, 749.07], [-46.632911, -23.540716, 750.46], [-46.630721, -23.540347, 743.23], [-46.630722, -23.53991, 741.42], [-46.631355, -23.539758, 742.93]]",1.452363,94.402477
475.0,-23.51648047692205,-46.624301422793486,-23.54028643193528,-46.63101896727787,"[[-46.624398, -23.516266, 730.17], [-46.625559, -23.51625, 730.8], [-46.625557, -23.516211, 730.66], [-46.625251, -23.516214, 730.44], [-46.625484, -23.523178, 725.95], [-46.625368, -23.523145, 725.55], [-46.625422, -23.525201, 728.66], [-46.625414, -23.525372, 728.51], [-46.625427, -23.525535, 728.41], [-46.625476, -23.525615, 728.48], [-46.625455, -23.525724, 728.35], [-46.625473, -23.526492, 728.16], [-46.625551, -23.528305, 726.75], [-46.625597, -23.530064, 727.84], [-46.625606, -23.531641, 727.55], [-46.62578, -23.531632, 727.44], [-46.625997, -23.532081, 727.72], [-46.626209, -23.532582, 728.78], [-46.626759, -23.533942, 731.02], [-46.627012, -23.534498, 732.19], [-46.629117, -23.539515, 738.52], [-46.630702, -23.539122, 742.48], [-46.630781, -23.539771, 741.34], [-46.632896, -23.53927, 749.69], [-46.632814, -23.540737, 751.01], [-46.633077, -23.540757, 749.07], [-46.632911, -23.540716, 750.46], [-46.630997, -23.540393, 745.23]]",3.715818,31.708655
622.0,-23.554762931470734,-46.62920908865632,-23.531413507187118,-46.663914865050245,"[[-46.629281, -23.554737, 742.26], [-46.629181, -23.554498, 743.96], [-46.628523, -23.554776, 739.48], [-46.629147, -23.556006, 734.52], [-46.629284, -23.556053, 734.09], [-46.630544, -23.556178, 741.06], [-46.633245, -23.556387, 767.57], [-46.633855, -23.556491, 772.7], [-46.634424, -23.55649, 774.0], [-46.635069, -23.556467, 772.57], [-46.635582, -23.556405, 771.91], [-46.637248, -23.556129, 762.11], [-46.640417, -23.555573, 771.69], [-46.641556, -23.555452, 767.12], [-46.641936, -23.555388, 768.43], [-46.642274, -23.555304, 769.61], [-46.642642, -23.555181, 770.93], [-46.643009, -23.554946, 772.41], [-46.644104, -23.554519, 776.39], [-46.644182, -23.554469, 776.46], [-46.644303, -23.554437, 775.94], [-46.644449, -23.554368, 775.7], [-46.644763, -23.554102, 774.25], [-46.644788, -23.554064, 773.97], [-46.644972, -23.552281, 771.06], [-46.644989, -23.551889, 771.89], [-46.64501, -23.55172, 772.59], [-46.64549, -23.551934, 773.15], [-46.645931, -23.550705, 779.91], [-46.646167, -23.549971, 779.03], [-46.646719, -23.550154, 779.04], [-46.647267, -23.548691, 771.81], [-46.647867, -23.547634, 771.32], [-46.647408, -23.547481, 772.15], [-46.647305, -23.547355, 772.72], [-46.647292, -23.54726, 772.89], [-46.647729, -23.546124, 767.73], [-46.64775, -23.545933, 766.45], [-46.647733, -23.545305, 763.35], [-46.647839, -23.545303, 763.57], [-46.647745, -23.541759, 753.73], [-46.647684, -23.541333, 752.35], [-46.647388, -23.541368, 751.8], [-46.647419, -23.541002, 749.32], [-46.647472, -23.540796, 749.24], [-46.64751, -23.540706, 749.23], [-46.647746, -23.540349, 748.98], [-46.647958, -23.53972, 751.51], [-46.648559, -23.538462, 751.5], [-46.648893, -23.537794, 749.63], [-46.64864, -23.537642, 748.05], [-46.656809, -23.533089, 752.0], [-46.65772, -23.532577, 752.79], [-46.65822, -23.532271, 751.56], [-46.658693, -23.532054, 751.16], [-46.65889, -23.53201, 751.28], [-46.659849, -23.531918, 751.01], [-46.660757, -23.531971, 749.44], [-46.660754, -23.531866, 747.96], [-46.661693, -23.531936, 751.38], [-46.66193, -23.531984, 752.99], [-46.662205, -23.532045, 753.09], [-46.662328, -23.532053, 753.07], [-46.662644, -23.532033, 752.99], [-46.66336, -23.531921, 754.43], [-46.663646, -23.531835, 755.31], [-46.664042, -23.531611, 752.95]]",5.832058,156.098385
